recipe_id,ingredient_name
2865635,natural yoghurt
2865635,mixed courgettes
2865635,skinless chicken breasts
2865635,
2865639,chicken thighs
2865639,crème fraîche
2865639,rosemary
2865639,leeks
2865639,Stilton cheese
2865639,chicken drumsticks
2865639,tinned butter beans
2865639,cider of your choice (alcohol)
2865639,
2865641,feta cheese
2865641,chicken thighs
2865641,runny honey
2865641,red onions
2865641,oranges
2865641,chicken drumsticks
2865641,unsalted pistachios
2865641,oregano
2865641,mixed cherry tomatoes
2865641,
2865644,chicken thighs
2865644,garlic
2865644,runny honey
2865644,onions
2865644,chicken drumsticks
2865644,smoked paprika
2865644,fresh bay leaves
2865644,mixed chillies
2865644,
2865646,spring onions
2865646,sesame seeds
2865646,soy sauce
2865646,chicken thighs
2865646,limes
2865646,dried mushrooms
2865646,sweet potatoes
2865646,chicken drumsticks
2865646,white miso paste
2865646,
2865648,Parmesan cheese
2865648,chicken thighs
2865648,garlic
2865648,lemons
2865648,sweet potatoes
2865648,natural yoghurt
2865648,focaccia bread
2865648,romaine lettuce hearts
2865648,
2865653,fresh ginger
2865653,lemongrass
2865653,limes
2865653,teriyaki sauce
2865653,vermicelli rice noodles
2865653,skinless chicken breasts
2865653,
2865655,harissa
2865655,green olives
2865655,wholewheat couscous
2865655,unsalted pistachios
2865655,coriander sprigs
2865655,mixed cherry tomatoes
2865655,skinless chicken breasts
2865655,
2865657,lemon
2865657,turmeric
2865657,basmati rice
2865657,pomegranate
2865657,natural yoghurt
2865657,purple sprouting broccoli
2865657,mango chutney
2865657,boneless skinless chicken breasts
2865657,
2865659,sage
2865659,whole chicken
2865659,runny honey
2865659,red onions
2865659,butternut squash
2865659,bread
2865659,smoked streaky bacon
2865659,vacuum-packed chestnuts
2865659,EYB Comments Can substitute panettone for bread.
2865853,spring onions
2865853,tarragon
2865853,eggs
2865853,plain flour
2865853,Brie
2865853,mixed seedless grapes
2865853,semi-skimmed milk
2865853,
2865854,garlic
2865854,black olive tapenade
2865854,onion
2865854,eating apples
2865854,eggs
2865854,potatoes
2865854,mixed peppers
2865854,curly parsley
2865854,
2865855,red onion
2865855,tomatoes
2865855,eggs
2865855,potatoes
2865855,poppadoms
2865855,burger buns
2865855,tikka masala paste
2865855,coriander sprigs
2865855,
2865856,feta cheese
2865856,flat-leaf parsley
2865856,eggs
2865856,chorizo
2865856,chestnut mushrooms
2865856,mixed cherry tomatoes
2865856,tinned cannellini beans
2865856,EYB Comments See recipe for a vegetarian variation.
2865857,goat cheese
2865857,aubergine
2865857,red onion
2865857,ras el hanout
2865857,eggs
2865857,red chilli
2865857,coriander sprigs
2865857,tinned black beans
2865857,
2865858,asparagus
2865858,broccoli
2865858,harissa
2865858,mint
2865858,eggs
2865858,potato
2865858,cottage cheese
2865858,
2865859,couscous
2865859,fennel
2865859,eggs
2865859,mixed olives
2865859,mixed cherry tomatoes
2865859,sardines in oil
2865859,
2865860,spring onions
2865860,eggs
2865860,natural yoghurt
2865860,baby spinach
2865860,korma curry paste
2865860,tinned chickpeas
2865860,coconut cream
2865860,unsalted cashew nuts
2865860,
2865861,mozzarella cheese
2865861,Parmesan cheese
2865861,garlic
2865861,mint
2865861,spaghetti
2865861,courgettes
2865861,eggs
2865861,frozen peas
2865861,
2865862,pork sausages
2865862,spring onions
2865862,eggs
2865862,chili sauce
2865862,sourdough bread
2865862,smoked streaky bacon
2865862,HP sauce
2865862,ready-cooked rice
2865862,
2865863,beef mince
2865863,cheddar cheese
2865863,jarred roasted red peppers
2865863,burger buns
2865863,pickled onions and cornichons
2865863,cooked lentils
2865863,
2865864,eggs
2865864,burger buns
2865864,red Leicester cheese
2865864,American mustard
2865864,Marmite
2865864,pickled onions and cornichons
2865864,cooked mixed grains
2865864,
2865865,spring onions
2865865,eggs
2865865,cottage cheese
2865865,red chillies
2865865,tinned sweetcorn
2865865,"watercress, spinach, and rocket mix"
2865865,seeded wholemeal buns
2865865,
2865866,soured cream
2865866,cucumber
2865866,dill
2865866,burger buns
2865866,tinned jalapeños
2865866,piri piri sauce
2865866,gluten-free self-raising flour
2865866,boneless skinless chicken thighs
2865866,
2865867,basil
2865867,Parmesan cheese
2865867,aubergine
2865867,sun-dried tomatoes
2865867,egg
2865867,burger buns
2865867,buffalo mozzarella cheese
2865867,
2865868,lemon
2865868,mayonnaise
2865868,tomato ketchup
2865868,prawns
2865868,burger buns
2865868,little gem lettuce
2865868,white fish fillets
2865868,gluten-free self-raising flour
2865868,
2865870,natural yoghurt
2865870,strong white bread flour
2865870,
2865869,Gouda cheese
2865869,chives
2865869,smoked ham
2865869,cherry tomatoes
2865869,EYB Comments Can substitute cheddar cheese for Gouda cheese.
2865871,red onion
2865871,red chilli
2865871,red Leicester cheese
2865871,tinned cannellini beans
2865871,tinned tuna in oil
2865871,
2865872,basil
2865872,ricotta cheese
2865872,black olives
2865872,jarred roasted red peppers
2865872,chipotle Tabasco
2865872,
2865873,red cabbage
2865873,carrots
2865873,fennel
2865873,radishes
2865873,eating apple
2865873,red Leicester cheese
2865873,tinned jalapeños
2865873,seeded wholemeal tortillas
2865873,EYB Comments See recipe for variations.
2865885,spring onions
2865885,lime
2865885,sugar snap peas
2865885,white fish fillets
2865885,mixed cherry tomatoes
2865885,pumpkin gnocchi
2865885,coconut cream
2865885,Keralan curry paste
2865885,EYB Comments Can substitute korma curry paste for Keralan curry paste.
2865887,chives
2865887,salmon
2865887,potatoes
2865887,sprouting broccoli
2865887,tartare sauce
2865887,king prawns
2865887,mixed cherry tomatoes
2865887,
2865888,salmon fillets
2865888,broccoli
2865888,lemon
2865888,mayonnaise
2865888,natural yoghurt
2865888,wholegrain mustard
2865888,tinned new potatoes
2865888,katsu curry paste
2865888,
2865889,sesame seeds
2865889,garlic
2865889,fresh ginger
2865889,chilli oil
2865889,egg noodles
2865889,teriyaki sauce
2865889,jumbo prawns
2865889,frozen edamame
2865889,
2865891,rocket
2865891,broccoli
2865891,lemons
2865891,natural yoghurt
2865891,red chillies
2865891,tinned tuna in water
2865891,cooked mixed grains
2865891,baby capers in brine
2865891,
2865892,salmon fillets
2865892,couscous
2865892,dill
2865892,filo pastry
2865892,lemons
2865892,smoked paprika
2865892,king prawns
2865892,mixed cherry tomatoes
2865892,
2865906,spring onions
2865906,aubergine
2865906,limes
2865906,mussels
2865906,rice noodles
2865906,laksa curry paste
2865906,coriander sprigs
2865906,tinned light coconut milk
2865906,
2865908,salmon
2865908,herbs of your choice
2865908,sauce of your choice
2865908,
2865909,salmon fillets
2865909,crème fraîche
2865909,dill
2865909,pickled beetroots
2865909,creamed horseradish
2865909,tinned new potatoes
2865909,
2865910,salmon fillets
2865910,lemon
2865910,marjoram
2865910,cheddar cheese
2865910,potato gnocchi
2865910,frozen spinach
2865910,semi-skimmed milk
2865910,
2865911,salmon fillets
2865911,flat-leaf parsley
2865911,chorizo
2865911,jarred roasted red peppers
2865911,smoked almonds
2865911,tinned chickpeas
2865911,
2865913,sesame seeds
2865913,soy sauce
2865913,Chinese five-spice powder
2865913,eggs
2865913,self-raising flour
2865913,mixed stir-fry vegetables
2865913,chilli jam
2865913,king prawns
2865913,
2865914,baguette
2865914,fennel
2865914,garlic
2865914,rosé wine
2865914,red chilli
2865914,mixed seafood
2865914,tinned cannellini beans
2865914,tinned plum tomatoes
2865914,
2865916,lemon
2865916,eggs
2865916,red chilli
2865916,mixed stir-fry vegetables
2865916,king prawns
2865916,crispy onions
2865916,Keralan curry paste
2865916,ready-cooked rice
2865916,
2865917,salmon fillets
2865917,rocket
2865917,asparagus
2865917,lemon
2865917,dried chilli flakes
2865917,panko breadcrumbs
2865917,tinned new potatoes
2865917,green pesto of your choice
2865917,
2866015,avocado
2866015,lime
2866015,corn tortillas
2866015,tinned jalapeños
2866015,white fish fillets
2866015,coriander sprigs
2866015,mixed cherry tomatoes
2866015,tinned black beans
2866015,
2866018,lemon
2866018,red onions
2866018,oranges
2866018,mixed peppers
2866018,cumin seeds
2866018,bream
2866018,oregano
2866018,
2866019,lemon
2866019,red onion
2866019,eggs
2866019,chilli garlic paste
2866019,baby spinach
2866019,frozen peas
2866019,king prawns
2866019,ready-cooked rice
2866019,
2866020,basil
2866020,carrots
2866020,onion
2866020,tuna steaks
2866020,jarred roasted red peppers
2866020,red chilli
2866020,focaccia bread
2866020,smoked almonds
2866020,
2866021,basil
2866021,carrots
2866021,onion
2866021,tuna steaks
2866021,jarred roasted red peppers
2866021,red chilli
2866021,focaccia bread
2866021,smoked almonds
2866021,
2866022,salmon fillets
2866022,sesame seeds
2866022,carrots
2866022,harissa
2866022,mint
2866022,oranges
2866022,cooked mixed grains
2866022,
2866023,Parmesan cheese
2866023,ricotta cheese
2866023,rosemary
2866023,pork mince
2866023,passata
2866023,focaccia bread
2866023,tinned borlotti beans
2866023,
2866024,garlic
2866024,runny honey
2866024,lamb shanks
2866024,lemon
2866024,black olives
2866024,flat-leaf parsley
2866024,mixed peppers
2866024,baby new potatoes
2866024,EYB Comments See recipe for a vegetarian variation.
2866026,pork sausages
2866026,crème fraîche
2866026,English mustard
2866026,red onions
2866026,jarred roasted red peppers
2866026,tinned lentils
2866026,tenderstem broccoli
2866026,EYB Comments Can substitute vegetarian sausages for pork sausages.
2866027,feta cheese
2866027,dukkah
2866027,aubergines
2866027,garlic
2866027,leg of lamb
2866027,mint
2866027,flatbread
2866027,pickled green chillies
2866027,
2866064,ale
2866064,beef short ribs
2866064,carrots
2866064,celery
2866064,walnut halves
2866064,baking potatoes
2866064,creamed horseradish
2866064,onion marmalade
2866064,
2866066,carrots
2866066,feta cheese
2866066,lemon
2866066,mint
2866066,lamb mince
2866066,wholemeal tortillas
2866066,tinned chickpeas
2866066,hot chilli sauce
2866066,
2866069,Parmesan cheese
2866069,rosemary
2866069,prosciutto
2866069,sirloin steak
2866069,baby spinach
2866069,tinned cannellini beans
2866069,anchovy fillets in oil
2866069,
2866072,fresh ginger
2866072,lemongrass
2866072,teriyaki sauce
2866072,mixed stir-fry vegetables
2866072,sirloin steak
2866072,chilli jam
2866072,straight to wok noodles
2866072,unsalted peanuts
2866072,
2866074,sage
2866074,pork fillets
2866074,purple sprouting broccoli
2866074,salami
2866074,flaked almonds
2866074,mixed cherry tomatoes
2866074,cooked lentils
2866074,
2866076,thyme
2866076,pork fillets
2866076,golden rum
2866076,white cabbage
2866076,smoked pancetta
2866076,jerk marinade
2866076,tinned pineapple rings in juice
2866076,ready-cooked rice
2866076,
2866077,saffron
2866077,sage
2866077,Parmesan cheese
2866077,fennel
2866077,risotto rice
2866077,boneless pork belly
2866077,
2866079,carrots
2866079,cauliflower
2866079,garlic
2866079,red onions
2866079,flat-leaf parsley
2866079,baking potatoes
2866079,beef topside
2866079,mixed tomatoes
2866079,
2866081,fennel
2866081,garlic
2866081,runny honey
2866081,lemon
2866081,red onions
2866081,baby back ribs
2866081,waxy potatoes
2866081,oregano
2866081,
2866082,spring onions
2866082,mint
2866082,baking potatoes
2866082,frozen peas
2866082,artichoke hearts in oil
2866082,lamb neck fillets
2866082,
2866084,whole duck
2866084,garlic
2866084,fresh ginger
2866084,hoisin sauce
2866084,clementines
2866084,egg noodles
2866084,Brussels sprouts tops
2866084,Sichuan chili oil
2866084,"EYB Comments Can substitute oranges for clementines, and kale for Brussels sprouts tops."
2866086,lamb chops
2866086,lemon
2866086,mint
2866086,wholewheat couscous
2866086,beef tomato
2866086,green olive tapenade
2866086,unsalted pistachios
2866086,tinned chickpeas
2866086,
2866087,soy sauce
2866087,pork mince
2866087,egg
2866087,self-raising flour
2866087,chicken stock
2866087,mixed stir-fry vegetables
2866087,kimchi
2866087,Sichuan chilli oil
2866087,
2866091,basmati rice
2866091,lamb mince
2866091,natural yoghurt
2866091,mango chutney
2866091,red chillies
2866091,frozen spinach
2866091,Madras curry paste
2866091,tinned lentils
2866091,EYB Comments See recipe for a vegetarian variation.
2866092,spring onions
2866092,runny honey
2866092,limes
2866092,red chilli
2866092,sirloin steak
2866092,red miso paste
2866092,Chinese cabbage
2866092,straight to wok noodles
2866092,
2866096,carrots
2866096,celery
2866096,feta cheese
2866096,onions
2866096,sweet potatoes
2866096,cumin seeds
2866096,coriander sprigs
2866096,chipotle chilli paste
2866096,tinned black beans
2866096,tinned plum tomatoes
2866096,
2866099,cheddar cheese
2866099,tortilla chips
2866099,tinned jalapeños
2866099,leftover chilli
2866099,EYB Comments You may use the sweet potato chilli recipe on p.238.
2866102,coriander leaves
2866102,yoghurt
2866102,jalapeños
2866102,melting cheese
2866102,tortillas
2866102,leftover chilli
2866102,EYB Comments You may use the sweet potato chilli recipe on p.238.
2866106,avocado
2866106,coriander leaves
2866106,sweet potatoes
2866106,yoghurt
2866106,tortillas
2866106,leftover chilli
2866106,EYB Comments You may use the sweet potato chilli recipe on p.238. Can substitute soured cream for yoghurt.
2866109,feta
2866109,coriander leaves
2866109,yoghurt
2866109,cooked rice
2866109,crunchy salad blend
2866109,hot chilli sauce
2866109,leftover chilli
2866109,EYB Comments You may use the sweet potato chilli recipe on p.238. Can substitute soured cream for yoghurt.
2866111,feta
2866111,lime
2866111,little gem lettuce
2866111,tortillas
2866111,baby mint leaves
2866111,leftover chilli
2866111,EYB Comments You may use the sweet potato chilli recipe on p.238.
2866113,feta
2866113,coriander leaves
2866113,yoghurt
2866113,jacket potatoes
2866113,leftover chilli
2866113,EYB Comments You may use the sweet potato chilli recipe on p.238. Can substitute soured cream for yoghurt.
2866117,minced beef
2866117,carrots
2866117,celery
2866117,rosemary
2866117,garlic
2866117,onions
2866117,balsamic vinegar
2866117,minced pork
2866117,smoked pancetta
2866117,tinned lentils
2866117,tinned plum tomatoes
2866117,
2866119,Parmesan
2866119,fresh lasagne pasta
2866119,leftover Bolognese sauce
2866119,EYB Comments You may use the 50/50 Bolgnese recipe on p. 242.
2866120,mozzarella
2866120,Parmesan
2866120,leftover pasta without sauce
2866120,leftover Bolognese sauce
2866120,EYB Comments You may use the 50/50 Bolgnese recipe on p. 242.
2866122,burger bun
2866122,melting cheese
2866122,leftover Bolognese sauce
2866122,EYB Comments You may use the 50/50 Bolgnese recipe on p. 242.
2866123,sweet potato
2866123,potato
2866123,leftover Bolognese sauce
2866123,EYB Comments You may use the 50/50 Bolgnese recipe on p. 242.
2866126,carrots
2866126,celery
2866126,garlic
2866126,fresh ginger
2866126,onions
2866126,split red lentils
2866126,mango chutney
2866126,passata
2866126,jalfrezi paste
2866126,tinned light coconut milk
2866126,
2866128,harissa
2866128,prawns
2866128,white fish fillets
2866128,tenderstem broccoli
2866128,leftover lentil stew
2866128,EYB Comments You may use the Spiced lentil stew recipe on p. 246.
2866129,chilli
2866129,poppadoms
2866129,paneer
2866129,coriander sprigs
2866129,leftover lentil stew
2866129,EYB Comments You may use the Spiced lentil stew recipe on p. 246.
2866131,harissa
2866131,eggs
2866131,harissa aioli
2866131,leftover lentil stew
2866131,balsamic-dressed seasonal salad
2866131,EYB Comments You may use the Spiced lentil stew recipe on p. 246.
2866132,cheddar cheese
2866132,toast
2866132,leftover lentil stew
2866132,EYB Comments You may use the Spiced lentil stew recipe on p. 246.
2866134,sage
2866134,carrots
2866134,garlic
2866134,red onions
2866134,pork shoulder
2866134,eating apples
2866134,whole nutmeg
2866134,
2866136,rocket
2866136,cornichons
2866136,wholegrain mustard
2866136,baps
2866136,cheese and onion crisps
2866136,leftover pulled pork
2866136,"EYB Comments You may use the Pulled pork recipe on p. 250. Can substitute buns for baps, and pickles for cornichons."
2866137,chilli
2866137,runny honey
2866137,lime
2866137,peanuts
2866137,iceberg lettuce
2866137,leftover pulled pork
2866137,cooked noodles
2866137,EYB Comments You may use the Pulled pork recipe on p. 250.
2866140,spring onion
2866140,hoisin sauce
2866140,orange
2866140,egg
2866140,cooked rice
2866140,frozen peas
2866140,leftover pulled pork
2866140,EYB Comments You may use the Pulled pork recipe on p. 250.
2866141,pickled red onion
2866141,tinned cannellini beans
2866141,leftover pulled pork
2866141,soft herbs of your choice
2866141,EYB Comments You may use the Pulled pork recipe on p. 250.
