recipe_id,category_name
2811575,Quick / easy
2811575,Middle Eastern
2811575,Side dish
2811577,Vegetarian
2811577,Quick / easy
2811577,Middle Eastern
2811577,Side dish
2811579,Vegetarian
2811579,"Pies, tarts & pastries"
2811579,Quick / easy
2811579,Middle Eastern
2811579,Breakfast / brunch
2811579,Lunch
2811579,Main course
2811579,Side dish
2811579,Suppers
2811582,Vegetarian
2811582,Quick / easy
2811582,Middle Eastern
2811582,Side dish
2811583,Vegetarian
2811583,Quick / easy
2811583,Middle Eastern
2811583,Side dish
2811586,Vegetarian
2811586,Egg dishes
2811586,Quick / easy
2811586,Persian
2811586,Side dish
2811589,Vegetarian
2811589,Quick / easy
2811589,Middle Eastern
2811589,Side dish
2811592,Vegetarian
2811592,Dressings & marinades
2811592,Quick / easy
2811592,Middle Eastern
2811592,Side dish
2811595,Vegan
2811595,Vegetarian
2811595,Cooking ahead
2811595,Quick / easy
2811595,Rice dishes
2811595,Stuffing
2811595,Middle Eastern
2811595,Side dish
2811598,Vegan
2811598,Vegetarian
2811598,Quick / easy
2811598,Middle Eastern
2811598,Side dish
2812932,Vegetarian
2812932,Cooking for 1 or 2
2812932,"Dips, spreads & salsas"
2812932,Quick / easy
2812932,Middle Eastern
2812932,Side dish
2812933,Vegetarian
2812933,Cooking for 1 or 2
2812933,Dressings & marinades
2812933,Quick / easy
2812933,Middle Eastern
2812933,Side dish
2812934,Vegan
2812934,Vegetarian
2812934,Quick / easy
2812934,Middle Eastern
2812934,Side dish
2812935,Vegan
2812935,Vegetarian
2812935,Cooking for 1 or 2
2812935,Quick / easy
2812935,Middle Eastern
2812935,Side dish
2812936,Vegetarian
2812936,Quick / easy
2812936,Middle Eastern
2812936,Swiss
2812936,Side dish
2812937,Vegan
2812937,Vegetarian
2812937,Quick / easy
2812937,Middle Eastern
2812937,Side dish
2812938,Vegetarian
2812938,Quick / easy
2812938,Middle Eastern
2812938,Side dish
2812939,Vegan
2812939,Vegetarian
2812939,Quick / easy
2812939,"Sauces, general"
2812939,Middle Eastern
2812939,Side dish
2812940,Vegetarian
2812940,Egg dishes
2812940,Quick / easy
2812940,Middle Eastern
2812940,Side dish
2812940,Main course
2812942,Vegetarian
2812942,Quick / easy
2812942,Middle Eastern
2812942,Side dish
2812943,Vegetarian
2812943,Cooking for 1 or 2
2812943,Pizza & calzones
2812943,Quick / easy
2812943,Middle Eastern
2812943,Main course
2812944,Vegetarian
2812944,"Pasta, doughs & sauces"
2812944,Quick / easy
2812944,Middle Eastern
2812944,Main course
2812945,Vegetarian
2812945,"Pasta, doughs & sauces"
2812945,Quick / easy
2812945,Middle Eastern
2812945,Main course
2812946,Vegetarian
2812946,"Pasta, doughs & sauces"
2812946,Quick / easy
2812946,Middle Eastern
2812946,Main course
2812947,Vegetarian
2812947,Rice dishes
2812947,Quick / easy
2812947,Middle Eastern
2812947,Side dish
2812948,Vegetarian
2812948,Quick / easy
2812948,Rice dishes
2812948,Middle Eastern
2812948,Side dish
2812949,Vegetarian
2812949,Rice dishes
2812949,Quick / easy
2812949,Middle Eastern
2812949,Side dish
2812950,Vegetarian
2812950,Cooking for 1 or 2
2812950,"Pasta, doughs & sauces"
2812950,Quick / easy
2812950,Middle Eastern
2812950,Main course
2812951,Vegetarian
2812951,Quick / easy
2812951,Rice dishes
2812951,Jamaican
2812951,Middle Eastern
2812951,Side dish
2812952,Vegan
2812952,Vegetarian
2812952,Quick / easy
2812952,Middle Eastern
2812952,Side dish
2813007,Vegetarian
2813007,Cooking for 1 or 2
2813007,"Pasta, doughs & sauces"
2813007,Quick / easy
2813007,Turkish
2813007,Main course
2813009,Vegetarian
2813009,Cooking for 1 or 2
2813009,"Pasta, doughs & sauces"
2813009,Quick / easy
2813009,Middle Eastern
2813009,Main course
2813010,Vegetarian
2813010,"Pasta, doughs & sauces"
2813010,Quick / easy
2813010,Rice dishes
2813010,Middle Eastern
2813010,Side dish
2813012,Vegan
2813012,Vegetarian
2813012,Stews & one-pot meals
2813012,Quick / easy
2813012,Middle Eastern
2813012,Side dish
2813013,Quick / easy
2813013,"Bread & rolls, savory"
2813013,Middle Eastern
2813014,Cooking ahead
2813014,"Mousses, trifles, custards & creams"
2813014,Quick / easy
2813014,Persian
2813014,Dessert
2813015,"Cakes, large"
2813015,Quick / easy
2813015,Middle Eastern
2813015,Dessert
2813016,"Cookies, biscuits & crackers"
2813016,Quick / easy
2813016,Middle Eastern
2813016,Afternoon tea
2813017,"Cakes, large"
2813017,Frostings & fillings
2813017,Quick / easy
2813017,Middle Eastern
2813017,Dessert
2813018,"Mousses, trifles, custards & creams"
2813018,Quick / easy
2813018,Rice dishes
2813018,Middle Eastern
2813018,Dessert
2813019,Cooking ahead
2813019,"Pies, tarts & pastries"
2813019,Quick / easy
2813019,Middle Eastern
2813019,Dessert
2813020,Ice cream & frozen desserts
2813020,Quick / easy
2813020,Middle Eastern
2813020,Dessert
2813021,"Cakes, large"
2813021,Quick / easy
2813021,Middle Eastern
2813021,Dessert
2799062,Vegetarian
2799062,Cooking ahead
2799063,Vegetarian
2799063,Cooking ahead
2799063,Quick / easy
2799063,Italian
2799063,Mexican
2799063,Main course
2799064,Vegetarian
2799064,"Pasta, doughs & sauces"
2799064,Quick / easy
2799064,Italian
2799064,Appetizers / starters
2799064,Main course
2799065,Vegan
2799065,Vegetarian
2799065,Cooking ahead
2799065,Quick / easy
2799065,Salads
2799065,"Sauces, general"
2799065,Chinese
2799065,Middle Eastern
2799065,Side dish
2799068,Vegan
2799068,Vegetarian
2799068,Quick / easy
2799066,Vegetarian
2799066,Cooking ahead
2799066,"Dips, spreads & salsas"
2799066,Egg dishes
2799066,Quick / easy
2799066,Main course
2799066,"Small plates - tapas, meze"
2799256,Vegan
2799256,Vegetarian
2799256,Cooking ahead
2799256,"Dips, spreads & salsas"
2799256,Quick / easy
2799067,Vegan
2799067,Vegetarian
2799067,Cooking ahead
2799067,Quick / easy
2799067,Salads
2799067,Soups
2799067,Lunch
2799067,Side dish
2799069,Vegan
2799069,Vegetarian
2799069,Dressings & marinades
2799069,Quick / easy
2799069,Salads
2799069,Side dish
2799070,Vegetarian
2799070,"Chutneys, pickles & relishes"
2799070,Dressings & marinades
2799070,Quick / easy
2799070,Salads
2799070,Side dish
2799070,Appetizers / starters
2799071,"Chutneys, pickles & relishes"
2799071,Dressings & marinades
2799071,Quick / easy
2799071,Salads
2799071,Appetizers / starters
2799071,Lunch
2799072,Vegetarian
2799072,Quick / easy
2799072,Side dish
2799073,Vegan
2799073,Vegetarian
2799073,Cooking ahead
2799073,"Dips, spreads & salsas"
2799073,Quick / easy
2799073,"Sauces, general"
2799074,Vegetarian
2799074,"Dips, spreads & salsas"
2799074,Quick / easy
2799075,Vegan
2799075,Vegetarian
2799075,"Chutneys, pickles & relishes"
2799075,Dressings & marinades
2799075,Quick / easy
2799075,Salads
2799075,Side dish
2799076,Vegan
2799076,Vegetarian
2799076,Cooking ahead
2799076,Quick / easy
2799076,"Sauces, general"
2799076,Main course
2799077,Vegetarian
2799077,Quick / easy
2799077,"Sauces, general"
2799077,French
2799077,Main course
2799078,Vegetarian
2799078,Cooking for 1 or 2
2799078,Quick / easy
2799078,"Sauces, general"
2799078,Main course
2799079,Vegetarian
2799079,Quick / easy
2799079,Sandwiches & burgers
2799079,Lunch
2799079,Snacks
2799080,Vegetarian
2799080,Cooking ahead
2799080,"Dips, spreads & salsas"
2799080,Quick / easy
2799081,Vegan
2799081,Vegetarian
2799082,Vegan
2799082,Vegetarian
2799082,Cooking ahead
2799082,"Dips, spreads & salsas"
2799082,Quick / easy
2799082,Side dish
2799083,Vegan
2799083,Vegetarian
2799083,"Chutneys, pickles & relishes"
2799083,Quick / easy
2799083,Side dish
2799084,Vegan
2799084,Vegetarian
2799084,"Dips, spreads & salsas"
2799084,Quick / easy
2799084,Salads
2799084,Side dish
2799085,Vegetarian
2799085,Dressings & marinades
2799085,Quick / easy
2799085,Side dish
2799086,Vegetarian
2799086,Cooking for 1 or 2
2799086,Egg dishes
2799086,Quick / easy
2799086,Breakfast / brunch
2799086,Lunch
2799086,Suppers
2799087,Cooking ahead
2799087,Quick / easy
2799087,Side dish
2799090,Quick / easy
2799090,Side dish
2799092,Vegan
2799092,Vegetarian
2799092,Cooking ahead
2799092,"Dips, spreads & salsas"
2799092,Quick / easy
2799093,Vegetarian
2799093,"Dips, spreads & salsas"
2799093,Fried doughs
2799093,Quick / easy
2799093,"Sauces, general"
2799093,Breakfast / brunch
2799093,Lunch
2799096,Vegetarian
2799096,Cooking ahead
2799096,"Pasta, doughs & sauces"
2799096,Quick / easy
2799096,Italian
2799096,Appetizers / starters
2799096,Main course
2799097,"Dips, spreads & salsas"
2799097,Quick / easy
2799097,Salads
2799097,Side dish
2799099,Vegan
2799099,Vegetarian
2799099,Cooking ahead
2799099,"Pasta, doughs & sauces"
2799099,Quick / easy
2799099,Stews & one-pot meals
2799099,Main course
2799101,Vegetarian
2799101,Quick / easy
2799101,"Sauces, general"
2799101,French
2799101,Appetizers / starters
2799101,Lunch
2799228,Vegan
2799228,Vegetarian
2799228,Cooking ahead
2799228,Cooking for 1 or 2
2799228,Quick / easy
2799228,"Sauces, general"
2799228,French
2799228,Lunch
2799228,Main course
2799229,Vegan
2799229,Vegetarian
2799229,Quick / easy
2799229,Soups
2799229,Brazilian
2799232,Vegan
2799232,Vegetarian
2799232,Cooking for 1 or 2
2799232,"Dips, spreads & salsas"
2799232,Quick / easy
2799232,Salads
2799232,Side dish
2799233,Cooking for 1 or 2
2799233,"Dips, spreads & salsas"
2799233,Quick / easy
2799233,Lunch
2799233,Main course
2799237,Cooking ahead
2799237,Quick / easy
2799237,Dressings & marinades
2799237,Main course
2799237,Lunch
2799238,Quick / easy
2799238,Stews & one-pot meals
2799238,Appetizers / starters
2799238,Main course
2799242,Cooking ahead
2799242,Cooking for 1 or 2
2799242,"Chutneys, pickles & relishes"
2799242,"Dips, spreads & salsas"
2799242,Quick / easy
2799242,Snacks
2799245,Curry
2799245,Dressings & marinades
2799245,"Pasta, doughs & sauces"
2799245,Quick / easy
2799245,Asian
2799245,Main course
2799248,Quick / easy
2799248,Main course
2799253,Stews & one-pot meals
2799253,"Pasta, doughs & sauces"
2799253,Quick / easy
2799253,Main course
2799257,"Dips, spreads & salsas"
2799257,Quick / easy
2799257,Appetizers / starters
2799257,Suppers
2799258,Dressings & marinades
2799258,Quick / easy
2799258,Soups
2799260,Dressings & marinades
2799260,"Pasta, doughs & sauces"
2799260,Quick / easy
2799260,Appetizers / starters
2799260,Main course
2799262,Cooking ahead
2799262,Sauces for fish
2799262,"Dips, spreads & salsas"
2799262,Quick / easy
2799262,Appetizers / starters
2799262,Main course
2799264,Quick / easy
2799264,Spice / herb blends & rubs
2799264,Stews & one-pot meals
2799264,Main course
2799265,Quick / easy
2799265,Spice / herb blends & rubs
2799265,Stews & one-pot meals
2799265,Main course
2799266,Quick / easy
2799266,Main course
2799267,Cooking ahead
2799267,"Pasta, doughs & sauces"
2799267,Quick / easy
2799267,Main course
2799269,"Dips, spreads & salsas"
2799269,Quick / easy
2799269,Stews & one-pot meals
2799269,Main course
2799275,Cooking ahead
2799275,Entertaining & parties
2799275,Rice dishes
2799275,Asian
2799275,Main course
2799276,Vegan
2799276,Vegetarian
2799276,Cooking ahead
2799276,Entertaining & parties
2799276,Rice dishes
2799276,Side dish
2799279,Vegetarian
2799279,Cooking ahead
2799279,Entertaining & parties
2799279,"Dips, spreads & salsas"
2799279,"Sauces, general"
2799279,Side dish
2799281,Cooking ahead
2799281,Entertaining & parties
2799281,"Pasta, baked"
2799281,Main course
2799283,Vegetarian
2799283,Cooking ahead
2799283,Entertaining & parties
2799283,Egg dishes
2799283,"Sauces, general"
2799283,Main course
2799285,Vegetarian
2799285,Cooking ahead
2799285,Entertaining & parties
2799285,"Pies, tarts & pastries"
2799285,Main course
2799288,Cooking ahead
2799288,Entertaining & parties
2799288,"Sauces, general"
2799288,French
2799288,Lunch
2799288,Side dish
2799289,Cooking ahead
2799289,Entertaining & parties
2799289,Dressings & marinades
2799289,Sandwiches & burgers
2799289,Mexican
2799289,Lunch
2799289,Main course
2799291,Vegan
2799291,Vegetarian
2799291,Entertaining & parties
2799291,Dressings & marinades
2799291,Salads
2799291,Lunch
2799291,Side dish
2799296,Vegan
2799296,Vegetarian
2799296,Cooking ahead
2799296,Entertaining & parties
2799296,Dressings & marinades
2799296,Appetizers / starters
2799300,Entertaining & parties
2799300,"Bread & rolls, savory"
2799382,Cooking ahead
2799382,Entertaining & parties
2799382,"Pasta, doughs & sauces"
2799382,East European
2799382,Appetizers / starters
2799382,Main course
2799383,Vegan
2799383,Vegetarian
2799383,Entertaining & parties
2799383,Rice dishes
2799383,Stuffing
2799383,Asian
2799383,Italian
2799383,"Small plates - tapas, meze"
2799383,Main course
2799384,Cooking ahead
2799384,Entertaining & parties
2799384,"Pasta, baked"
2799384,Italian
2799384,Main course
2799385,Entertaining & parties
2799385,Stews & one-pot meals
2799385,Main course
2799386,Vegetarian
2799386,Cooking ahead
2799386,Entertaining & parties
2799386,Rice dishes
2799386,Stuffing
2799386,Mexican
2799386,Main course
2799387,Vegan
2799387,Vegetarian
2799387,Cooking ahead
2799387,Entertaining & parties
2799387,"Pies, tarts & pastries"
2799387,"Sauces, general"
2799387,Main course
2799388,Vegetarian
2799388,Cooking ahead
2799388,Entertaining & parties
2799388,Soups
2799389,Vegan
2799389,Vegetarian
2799389,Entertaining & parties
2799389,Curry
2799389,Stews & one-pot meals
2799389,Thai
2799389,Main course
2799389,"Small plates - tapas, meze"
2799390,Vegan
2799390,Vegetarian
2799390,Cooking ahead
2799390,Entertaining & parties
2799390,Fried doughs
2799390,Side dish
2799391,Entertaining & parties
2799391,American South
2799391,Appetizers / starters
2799391,Main course
2799395,Entertaining & parties
2799395,Stews & one-pot meals
2799395,Brazilian
2799395,English
2799395,Main course
2799399,Entertaining & parties
2799399,Sandwiches & burgers
2799399,Soups
2799399,Mexican
2799399,Snacks
2799399,Lunch
2799404,Cooking ahead
2799404,Entertaining & parties
2799404,"Dips, spreads & salsas"
2799404,Quick / easy
2799404,Salads
2799404,Main course
2799406,Cooking ahead
2799406,Entertaining & parties
2799406,Quick / easy
2799406,Appetizers / starters
2799409,Entertaining & parties
2799409,"Pasta, doughs & sauces"
2799409,Italian
2799409,Main course
2799414,Cooking ahead
2799414,Entertaining & parties
2799414,"Dips, spreads & salsas"
2799414,Appetizers / starters
2799414,"Small plates - tapas, meze"
2799416,Cooking for 1 or 2
2799416,Entertaining & parties
2799416,"Dips, spreads & salsas"
2799416,Quick / easy
2799416,Main course
2799417,Cooking ahead
2799417,Entertaining & parties
2799417,"Pasta, baked"
2799417,Brazilian
2799417,Italian
2799417,Mexican
2799417,Main course
2799418,Cooking ahead
2799418,Entertaining & parties
2799418,"Dips, spreads & salsas"
2799418,Dressings & marinades
2799418,Sauces for poultry
2799418,Mexican
2799418,Appetizers / starters
2799418,Main course
2799419,Entertaining & parties
2799419,Dressings & marinades
2799419,Grills & BBQ
2799419,Main course
2799420,Cooking ahead
2799420,Entertaining & parties
2799420,"Chutneys, pickles & relishes"
2799420,Dressings & marinades
2799420,Balkan
2799420,Main course
2799421,Cooking ahead
2799421,Entertaining & parties
2799421,Dressings & marinades
2799421,Sauces for poultry
2799421,Main course
2799422,Cooking ahead
2799422,Entertaining & parties
2799422,"Pasta, baked"
2799422,Italian
2799422,Mexican
2799422,Main course
2799423,Entertaining & parties
2799423,Spice / herb blends & rubs
2799423,Stews & one-pot meals
2799423,Brazilian
2799423,Mexican
2799423,Main course
2799424,Vegan
2799424,Baked & steamed desserts
2799424,Quick / easy
2799424,Italian
2799424,Dessert
2799425,Quick / easy
2799425,Brazilian
2799425,Dessert
2799426,Cooking ahead
2799426,Baked & steamed desserts
2799426,Quick / easy
2799426,Sauces for desserts
2799426,German
2799426,Dessert
2799428,Quick / easy
2799428,Sauces for desserts
2799428,Baked & steamed desserts
2799428,Dessert
2799429,Cooking ahead
2799429,Baked & steamed desserts
2799429,Quick / easy
2799429,Sauces for desserts
2799429,Dessert
2799430,Cooking ahead
2799430,Baked & steamed desserts
2799430,Quick / easy
2799430,Sauces for desserts
2799430,French
2799430,Dessert
2799431,Low sugar
2799431,Cooking ahead
2799431,"Cakes, large"
2799431,Quick / easy
2799431,Dessert
2799432,Cooking ahead
2799432,Entertaining & parties
2799432,"Pies, tarts & pastries"
2799432,Dessert
2799433,Cooking ahead
2799433,Entertaining & parties
2799433,"Cakes, large"
2799433,Frostings & fillings
2799433,Dessert
2799434,Vegan
2799434,Cooking ahead
2799434,Entertaining & parties
2799434,Ice cream & frozen desserts
2799434,Dessert
2799435,Cooking ahead
2799435,Entertaining & parties
2799435,Ice cream & frozen desserts
2799435,Asian
2799435,Italian
2799435,Dessert
2799440,Cooking ahead
2799440,Entertaining & parties
2799440,"Pies, tarts & pastries"
2799440,Dessert
2799444,Cooking ahead
2799444,Entertaining & parties
2799444,Ice cream & frozen desserts
2799444,Quick / easy
2799444,Sauces for desserts
2799444,Dessert
2799445,Vegan
2799445,Entertaining & parties
2799447,Cooking ahead
2799447,Entertaining & parties
2799447,"Mousses, trifles, custards & creams"
2799447,Brazilian
2799447,Dessert
2799449,Cooking ahead
2799449,Entertaining & parties
2799449,"Mousses, trifles, custards & creams"
2799449,French
2799449,Dessert
2799681,Cooking ahead
2799681,Entertaining & parties
2799681,"Bread & buns, sweet"
2799681,Frostings & fillings
2799681,Afternoon tea
2609334,Cocktails / drinks (with alcohol)
2609334,Italian
2609335,Vegan
2609335,Vegetarian
2609335,"Pasta, doughs & sauces"
2609335,Italian
2609335,Main course
2609336,Vegetarian
2609336,Cooking for 1 or 2
2609336,Egg dishes
2609336,Italian
2609336,Main course
2609337,Vegan
2609337,Vegetarian
2609337,Cooking ahead
2609337,"Pasta, doughs & sauces"
2609337,"Sauces, general"
2609337,Italian
2609338,Vegan
2609338,Vegetarian
2609338,Dressings & marinades
2609338,Salads
2609338,Italian
2609338,Side dish
2609765,Cooking ahead
2609765,"Pasta, doughs & sauces"
2609765,Italian
2609767,Vegan
2609767,Vegetarian
2609767,"Pasta, doughs & sauces"
2609767,Italian
2609767,Main course
2609774,Christmas
